# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-234-134-85.us-west-1.compute.internal;60;1441163445;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163505;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163565;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163625;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163685;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163745;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163805;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163865;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163925;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163985;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164045;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164105;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164165;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164225;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164285;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164345;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164405;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164465;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164525;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164585;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164645;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164705;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164765;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164825;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164885;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164945;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165005;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165065;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165125;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165185;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165245;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165305;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165365;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165425;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165485;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165545;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165605;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165665;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165725;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165785;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165845;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165905;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441165965;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166025;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166085;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166145;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166205;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166265;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166325;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166385;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166445;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166505;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166565;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166625;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166685;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166745;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166805;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166865;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166925;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441166985;0.00;0.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441167045;0.00;0.00
