# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-234-134-85.us-west-1.compute.internal;60;1441163445;62209.53;49926.10;16429.47;0.05;8320.10;37.42;0.00;37.42;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163505;137641.00;72424.53;18042.42;0.00;41987.08;32771.00;0.00;32770.22;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163565;176094.73;86331.03;20123.73;0.00;65465.75;54495.25;0.00;54494.68;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163625;167261.00;102045.33;24040.58;0.25;67398.23;54227.50;68.27;54295.77;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163685;106011.87;6321.15;20549.93;0.00;31453.05;31126.73;0.00;31126.67;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163745;64479.60;641.60;16110.18;0.28;16866.55;16537.02;81.07;16618.08;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163805;64813.47;3141.85;2564.02;0.00;18944.52;14161.87;4343.47;18505.23;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163865;62707.73;42.80;379.03;0.00;17279.33;14272.32;2764.80;17037.10;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163925;63802.27;46.85;639.28;0.00;17199.72;14944.48;1656.00;16600.48;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441163985;60622.00;300.37;565.77;0.00;16583.52;14383.88;1223.47;15607.35;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164045;59495.20;515.43;1066.65;0.72;15829.77;14272.10;863.47;15135.57;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164105;66876.40;12.08;315.92;0.00;17185.23;16063.08;875.20;16938.28;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164165;242851.13;11.62;40046.40;0.55;63367.52;53815.83;1665.60;55480.90;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164225;112712.47;560.57;15598.13;0.02;46145.92;40495.82;1814.40;42308.75;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164285;128222.00;50.20;38399.38;0.05;36071.53;15542.95;437.33;15979.47;99.99
ip-10-234-134-85.us-west-1.compute.internal;60;1441164345;298616.53;12.33;4319.22;0.00;79557.45;75549.28;2262.40;77811.62;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164405;298160.13;958.68;4687.30;0.00;78474.33;75593.32;2106.67;77699.97;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164465;302796.80;11.28;3873.28;0.00;79085.42;76518.48;2222.93;78741.35;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164525;296347.53;14.62;3820.02;0.55;78461.22;75249.37;2364.80;77614.17;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164585;302784.73;11.55;3870.45;0.02;79136.92;77162.85;1684.80;78847.65;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164645;276692.53;1517.28;3643.12;0.03;73187.30;71278.03;1643.73;72921.77;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164705;26.53;11.68;330.73;0.23;567.67;53.92;104.53;158.45;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164765;227104.80;17.93;20562.03;0.35;56767.93;32105.30;0.00;32105.23;100.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164825;265773.80;11.22;16071.77;0.00;66817.47;66552.33;18.13;66570.37;100.00
