# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-234-134-85.us-west-1.compute.internal;60;1441163445;-24259.63;0.00;23854.53
ip-10-234-134-85.us-west-1.compute.internal;60;1441163505;-10976.38;0.00;10620.78
ip-10-234-134-85.us-west-1.compute.internal;60;1441163565;82.30;0.00;-410.23
ip-10-234-134-85.us-west-1.compute.internal;60;1441163625;-117.63;0.00;-3239.35
ip-10-234-134-85.us-west-1.compute.internal;60;1441163685;80.57;0.00;-4688.60
ip-10-234-134-85.us-west-1.compute.internal;60;1441163745;389.15;0.00;-471.43
ip-10-234-134-85.us-west-1.compute.internal;60;1441163805;2161.05;0.00;-2269.27
ip-10-234-134-85.us-west-1.compute.internal;60;1441163865;1254.65;0.00;-1359.45
ip-10-234-134-85.us-west-1.compute.internal;60;1441163925;552.12;0.00;-649.18
ip-10-234-134-85.us-west-1.compute.internal;60;1441163985;355.87;0.00;-446.37
ip-10-234-134-85.us-west-1.compute.internal;60;1441164045;172.03;0.00;-264.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164105;112.78;0.00;-217.65
ip-10-234-134-85.us-west-1.compute.internal;60;1441164165;-1752.00;0.00;5234.72
ip-10-234-134-85.us-west-1.compute.internal;60;1441164225;-1419.53;0.00;-14131.57
ip-10-234-134-85.us-west-1.compute.internal;60;1441164285;-134.47;0.00;16089.70
ip-10-234-134-85.us-west-1.compute.internal;60;1441164345;-379.02;0.00;-3165.45
ip-10-234-134-85.us-west-1.compute.internal;60;1441164405;-382.02;0.00;-3150.37
ip-10-234-134-85.us-west-1.compute.internal;60;1441164465;-560.23;0.00;-3040.12
ip-10-234-134-85.us-west-1.compute.internal;60;1441164525;19.35;0.00;-3530.83
ip-10-234-134-85.us-west-1.compute.internal;60;1441164585;-474.40;0.00;-3148.57
ip-10-234-134-85.us-west-1.compute.internal;60;1441164645;485.17;0.00;-3744.93
ip-10-234-134-85.us-west-1.compute.internal;60;1441164705;145.17;0.00;-152.00
ip-10-234-134-85.us-west-1.compute.internal;60;1441164765;-629.08;0.00;24673.97
ip-10-234-134-85.us-west-1.compute.internal;60;1441164825;119.02;0.00;-123.07
ip-10-234-134-85.us-west-1.compute.internal;60;1441164885;-27.98;0.00;9.97
ip-10-234-134-85.us-west-1.compute.internal;60;1441164945;-57.20;0.00;53.22
ip-10-234-134-85.us-west-1.compute.internal;60;1441165005;58.48;0.00;380.18
ip-10-234-134-85.us-west-1.compute.internal;60;1441165065;-93.88;0.00;-1388.95
ip-10-234-134-85.us-west-1.compute.internal;60;1441165125;3.17;0.00;-1447.20
ip-10-234-134-85.us-west-1.compute.internal;60;1441165185;26.28;0.00;7.45
ip-10-234-134-85.us-west-1.compute.internal;60;1441165245;32.68;0.00;-25838.48
ip-10-234-134-85.us-west-1.compute.internal;60;1441165305;-7.50;0.00;-25181.88
ip-10-234-134-85.us-west-1.compute.internal;60;1441165365;43.12;0.00;-22897.72
ip-10-234-134-85.us-west-1.compute.internal;60;1441165425;-92.00;0.00;-20525.50
ip-10-234-134-85.us-west-1.compute.internal;60;1441165485;9.38;0.00;-19539.73
ip-10-234-134-85.us-west-1.compute.internal;60;1441165545;74.95;0.00;-19743.20
ip-10-234-134-85.us-west-1.compute.internal;60;1441165605;-43.53;0.00;-18897.42
ip-10-234-134-85.us-west-1.compute.internal;60;1441165665;43.68;0.00;-12118.52
ip-10-234-134-85.us-west-1.compute.internal;60;1441165725;-23.42;0.00;1.20
ip-10-234-134-85.us-west-1.compute.internal;60;1441165785;12.47;0.00;-38.80
ip-10-234-134-85.us-west-1.compute.internal;60;1441165845;-33.17;0.00;-24.52
ip-10-234-134-85.us-west-1.compute.internal;60;1441165905;-24.53;0.00;-0.43
ip-10-234-134-85.us-west-1.compute.internal;60;1441165965;11.65;0.00;-47.13
ip-10-234-134-85.us-west-1.compute.internal;60;1441166025;139859.87;0.00;25965.70
ip-10-234-134-85.us-west-1.compute.internal;60;1441166085;-22362.20;0.00;21968.93
ip-10-234-134-85.us-west-1.compute.internal;60;1441166145;-21130.37;0.00;20770.88
ip-10-234-134-85.us-west-1.compute.internal;60;1441166205;-22707.78;0.00;22318.78
ip-10-234-134-85.us-west-1.compute.internal;60;1441166265;-41804.80;0.00;41580.02
ip-10-234-134-85.us-west-1.compute.internal;60;1441166325;-31884.27;0.00;31862.87
ip-10-234-134-85.us-west-1.compute.internal;60;1441166385;88.83;0.00;-99.13
ip-10-234-134-85.us-west-1.compute.internal;60;1441166445;-40.83;0.00;-2228.60
ip-10-234-134-85.us-west-1.compute.internal;60;1441166505;-6.83;0.00;-980.97
ip-10-234-134-85.us-west-1.compute.internal;60;1441166565;46.32;0.00;-62.43
ip-10-234-134-85.us-west-1.compute.internal;60;1441166625;-26.05;0.00;0.95
ip-10-234-134-85.us-west-1.compute.internal;60;1441166685;3668.02;0.00;-1394.78
ip-10-234-134-85.us-west-1.compute.internal;60;1441166745;-3123.58;0.00;2336.25
ip-10-234-134-85.us-west-1.compute.internal;60;1441166805;-592.25;0.00;107.73
ip-10-234-134-85.us-west-1.compute.internal;60;1441166865;5781.55;0.00;68.35
ip-10-234-134-85.us-west-1.compute.internal;60;1441166925;-5714.30;0.00;1310.95
ip-10-234-134-85.us-west-1.compute.internal;60;1441166985;-6.22;0.00;3826.93
ip-10-234-134-85.us-west-1.compute.internal;60;1441167045;-41.00;0.00;3.42
ip-10-234-134-85.us-west-1.compute.internal;60;1441167105;41.08;0.00;-1008.95
ip-10-234-134-85.us-west-1.compute.internal;60;1441167165;-67.18;0.00;-1442.92
ip-10-234-134-85.us-west-1.compute.internal;60;1441167225;77.43;0.00;-252.47
ip-10-234-134-85.us-west-1.compute.internal;60;1441167285;48.28;0.00;-55.02
ip-10-234-134-85.us-west-1.compute.internal;60;1441167345;-160.23;0.00;156.18
ip-10-234-134-85.us-west-1.compute.internal;60;1441167405;46.92;0.00;-1053.95
ip-10-234-134-85.us-west-1.compute.internal;60;1441167465;-24.63;0.00;-2259.52
ip-10-234-134-85.us-west-1.compute.internal;60;1441167525;5016.47;0.00;1797.32
ip-10-234-134-85.us-west-1.compute.internal;60;1441167585;-4261.50;0.00;4257.72
ip-10-234-134-85.us-west-1.compute.internal;60;1441167645;-774.97;0.00;763.47
ip-10-234-134-85.us-west-1.compute.internal;60;1441167705;58.32;0.00;-58.82
ip-10-234-134-85.us-west-1.compute.internal;60;1441167765;-13.65;0.00;11.28
ip-10-234-134-85.us-west-1.compute.internal;60;1441167825;40.28;0.00;-45.13
ip-10-234-134-85.us-west-1.compute.internal;60;1441167885;-0.50;0.00;-0.08
ip-10-234-134-85.us-west-1.compute.internal;60;1441167945;-8.05;0.00;4.03
ip-10-234-134-85.us-west-1.compute.internal;60;1441168005;16.27;0.00;-9.98
ip-10-234-134-85.us-west-1.compute.internal;60;1441168065;-73.42;0.00;64.42
ip-10-234-134-85.us-west-1.compute.internal;60;1441168125;-2.62;0.00;8.70
ip-10-234-134-85.us-west-1.compute.internal;60;1441168185;-21.72;0.00;19.85
ip-10-234-134-85.us-west-1.compute.internal;60;1441168245;44.68;0.00;-44.35
ip-10-234-134-85.us-west-1.compute.internal;60;1441168305;14.78;0.00;-4.58
ip-10-234-134-85.us-west-1.compute.internal;60;1441168365;-34.67;0.00;35.18
ip-10-234-134-85.us-west-1.compute.internal;60;1441168425;7.80;0.00;-15.57
ip-10-234-134-85.us-west-1.compute.internal;60;1441168485;56.78;0.00;-57.95
ip-10-234-134-85.us-west-1.compute.internal;60;1441168545;-68.05;0.00;60.50
ip-10-234-134-85.us-west-1.compute.internal;60;1441168605;90.98;0.00;-101.68
ip-10-234-134-85.us-west-1.compute.internal;60;1441168665;-37.32;0.00;-9.12
ip-10-234-134-85.us-west-1.compute.internal;60;1441168725;24.08;0.00;-10.78
ip-10-234-134-85.us-west-1.compute.internal;60;1441168785;-42.95;0.00;-7930.98
ip-10-234-134-85.us-west-1.compute.internal;60;1441168845;91.67;0.00;-5503.55
ip-10-234-134-85.us-west-1.compute.internal;60;1441168905;-10.43;0.00;-736.03
ip-10-234-134-85.us-west-1.compute.internal;60;1441168965;-41.35;0.00;-2038.47
ip-10-234-134-85.us-west-1.compute.internal;60;1441169025;0.33;0.00;-3216.60
ip-10-234-134-85.us-west-1.compute.internal;60;1441169085;-19.02;0.00;-2554.58
ip-10-234-134-85.us-west-1.compute.internal;60;1441169145;2.23;0.00;19871.70
ip-10-234-134-85.us-west-1.compute.internal;60;1441169205;29.63;0.00;-48.58
ip-10-234-134-85.us-west-1.compute.internal;60;1441169265;-70.17;0.00;68.20
ip-10-234-134-85.us-west-1.compute.internal;60;1441169325;0.53;0.00;-1.73
ip-10-234-134-85.us-west-1.compute.internal;60;1441169385;91.37;0.00;-12.93
ip-10-234-134-85.us-west-1.compute.internal;60;1441169445;-53.92;0.00;-1245.72
ip-10-234-134-85.us-west-1.compute.internal;60;1441169505;-12.50;0.00;-3934.53
ip-10-234-134-85.us-west-1.compute.internal;60;1441169565;11.95;0.00;-543.48
ip-10-234-134-85.us-west-1.compute.internal;60;1441169625;31.47;0.00;22.65
ip-10-234-134-85.us-west-1.compute.internal;60;1441169685;-89.15;0.00;33.82
ip-10-234-134-85.us-west-1.compute.internal;60;1441169745;7.52;0.00;-8.87
ip-10-234-134-85.us-west-1.compute.internal;60;1441169805;89.60;0.00;-86.47
ip-10-234-134-85.us-west-1.compute.internal;60;1441169865;-46.13;0.00;67.65
ip-10-234-134-85.us-west-1.compute.internal;60;1441169925;-14.95;0.00;-2.42
ip-10-234-134-85.us-west-1.compute.internal;60;1441169985;38.25;0.00;-50.42
ip-10-234-134-85.us-west-1.compute.internal;60;1441170045;5711.42;0.00;2104.40
ip-10-234-134-85.us-west-1.compute.internal;60;1441170105;-5749.05;0.00;5724.20
ip-10-234-134-85.us-west-1.compute.internal;60;1441170165;17.93;0.00;-22.50
ip-10-234-134-85.us-west-1.compute.internal;60;1441170225;21.52;0.00;7.88
ip-10-234-134-85.us-west-1.compute.internal;60;1441170285;-2.45;0.00;-20.92
ip-10-234-134-85.us-west-1.compute.internal;60;1441170345;69.58;0.00;-71.60
ip-10-234-134-85.us-west-1.compute.internal;60;1441170405;18.05;0.00;-83.85
